scaf	base	count
NC_042303.1	3570000	2
NC_042303.1	3580000	1
NC_042303.1	3610000	4
NC_042303.1	3620000	8
NC_042303.1	3630000	6
NC_042303.1	3640000	5
NC_042303.1	3650000	4
NC_042303.1	3660000	3
NC_042303.1	3670000	3
NC_042303.1	3680000	2
NC_042303.1	3690000	7
NC_042303.1	3720000	1
NC_042303.1	3730000	2
NC_042303.1	3740000	2
NC_042303.1	3770000	2
NC_042303.1	3780000	1
NC_042303.1	3790000	3
NC_042303.1	3800000	1
NC_042303.1	3810000	5
NC_042303.1	3820000	2
NC_042303.1	3830000	4
NC_042303.1	3840000	2
NC_042303.1	3850000	3
NC_042303.1	3860000	2
NC_042303.1	3870000	6
NC_042303.1	3880000	5
NC_042303.1	3900000	5
NC_042303.1	3910000	2
NC_042303.1	3920000	2
NC_042303.1	3930000	6
NC_042303.1	3940000	5
NC_042303.1	3950000	9
NC_042303.1	3960000	2
NC_042303.1	3970000	2
NC_042303.1	3980000	4
NC_042303.1	3990000	1
NC_042303.1	4000000	2
NC_042303.1	4010000	1
NC_042303.1	4020000	2
NC_042303.1	4030000	2
NC_042303.1	4040000	1
NC_042303.1	4110000	6
NC_042303.1	4120000	6
NC_042303.1	4130000	2
NC_042303.1	4140000	2
NC_042303.1	4150000	2
NC_042303.1	4160000	1
NC_042303.1	4170000	1
NC_042303.1	4180000	2
NC_042303.1	4190000	2
NC_042303.1	4200000	6
NC_042303.1	4210000	10
NC_042303.1	4220000	5
NC_042303.1	4230000	5
NC_042303.1	4240000	5
NC_042303.1	4250000	3
NC_042303.1	4260000	3
NC_042303.1	4270000	1
NC_042303.1	4280000	1
NC_042303.1	4290000	3
NC_042303.1	4320000	1
NC_042303.1	4360000	2
NC_042303.1	4460000	1
NC_042303.1	4490000	1
NC_042303.1	4520000	2
NC_042303.1	4580000	1
NC_042303.1	4600000	1
NC_042303.1	4680000	1
NC_042303.1	4750000	1
NC_042303.1	4800000	1
NC_042303.1	4890000	1
NC_042303.1	5060000	1
NC_042303.1	5090000	1
NC_042303.1	5180000	1
NC_042303.1	5200000	1
NC_042303.1	5220000	2
NC_042303.1	5370000	4
NC_042303.1	5450000	1
NC_042303.1	5460000	1
NC_042303.1	5480000	1
NC_042303.1	5550000	2
NC_042303.1	5570000	1
NC_042303.1	5590000	1
NC_042303.1	5610000	1
NC_042303.1	5620000	1
NC_042303.1	5640000	1
NC_042303.1	5700000	1
NC_042303.1	5710000	2
NC_042303.1	5720000	1
NC_042303.1	5780000	1
NC_042303.1	5820000	1
NC_042303.1	5840000	1
NC_042303.1	5870000	1
NC_042303.1	5880000	1
NC_042303.1	5900000	2
NC_042303.1	5910000	1
NC_042303.1	5920000	1
NC_042303.1	5960000	1
NC_042303.1	5980000	1
NC_042303.1	6020000	2
NC_042303.1	6030000	5
NC_042303.1	6040000	1
NC_042303.1	6050000	1
NC_042303.1	6060000	1
NC_042303.1	6070000	2
NC_042303.1	6090000	1
NC_042303.1	6100000	1
NC_042303.1	6110000	3
NC_042303.1	6120000	1
NC_042303.1	6130000	1
NC_042303.1	6140000	2
NC_042303.1	6150000	3
NC_042303.1	6160000	1
NC_042303.1	6180000	1
NC_042303.1	6190000	1
NC_042303.1	6200000	2
NC_042303.1	6220000	3
NC_042303.1	6230000	8
NC_042303.1	6240000	2
NC_042303.1	6250000	6
NC_042303.1	6260000	11
NC_042303.1	6270000	10
NC_042303.1	6280000	3
NC_042303.1	6290000	4
NC_042303.1	6310000	2
NC_042303.1	6320000	4
NC_042303.1	6330000	5
NC_042303.1	6340000	5
NC_042303.1	6350000	4
NC_042303.1	6360000	11
NC_042303.1	6370000	6
NC_042303.1	6380000	8
NC_042303.1	6390000	2
NC_042303.1	6410000	4
NC_042303.1	6420000	9
NC_042303.1	6430000	8
NC_042303.1	6440000	13
NC_042303.1	6450000	12
NC_042303.1	6460000	5
NC_042303.1	6470000	2
NC_042303.1	6480000	2
NC_042303.1	6500000	1
NC_042303.1	6510000	4
NC_042303.1	6520000	3
NC_042303.1	6530000	3
NC_042303.1	6540000	7
NC_042303.1	6550000	12
NC_042303.1	6560000	12
NC_042303.1	6570000	5
NC_042303.1	6580000	1
NC_042303.1	6590000	8
NC_042303.1	6600000	4
NC_042303.1	6620000	1
NC_042303.1	6640000	2
NC_042303.1	6650000	12
NC_042303.1	6660000	6
NC_042303.1	6670000	8
NC_042303.1	6680000	11
NC_042303.1	6690000	11
NC_042303.1	6700000	10
NC_042303.1	6710000	5
NC_042303.1	6720000	9
NC_042303.1	6730000	9
NC_042303.1	6740000	2
NC_042303.1	6750000	9
NC_042303.1	6760000	8
NC_042303.1	6770000	12
NC_042303.1	6780000	13
NC_042303.1	6790000	7
NC_042303.1	6800000	22
NC_042303.1	6810000	18
NC_042303.1	6820000	13
NC_042303.1	6830000	18
NC_042303.1	6840000	3
NC_042303.1	6850000	6
NC_042303.1	6860000	13
NC_042303.1	6870000	14
NC_042303.1	6880000	11
NC_042303.1	6890000	18
NC_042303.1	6900000	12
NC_042303.1	6910000	8
NC_042303.1	6920000	19
NC_042303.1	6930000	6
NC_042303.1	6940000	4
NC_042303.1	6950000	12
NC_042303.1	6960000	13
NC_042303.1	6970000	10
NC_042303.1	6980000	5
NC_042303.1	6990000	11
NC_042303.1	7000000	17
NC_042303.1	7010000	5
NC_042303.1	7020000	16
NC_042303.1	7030000	12
NC_042303.1	7040000	10
NC_042303.1	7050000	3
NC_042303.1	7060000	2
NC_042303.1	7070000	6
NC_042303.1	7080000	8
NC_042303.1	7090000	5
NC_042303.1	7100000	17
NC_042303.1	7110000	5
NC_042303.1	7120000	14
NC_042303.1	7130000	14
NC_042303.1	7140000	7
NC_042303.1	7150000	13
NC_042303.1	7160000	11
NC_042303.1	7170000	1
NC_042303.1	7180000	5
NC_042303.1	7190000	10
NC_042303.1	7200000	10
NC_042303.1	7210000	5
NC_042303.1	7220000	2
NC_042303.1	7230000	9
NC_042303.1	7240000	7
NC_042303.1	7250000	5
NC_042303.1	7260000	6
NC_042303.1	7270000	13
NC_042303.1	7280000	9
NC_042303.1	7290000	14
NC_042303.1	7300000	6
NC_042303.1	7310000	4
NC_042303.1	7320000	10
NC_042303.1	7330000	13
NC_042303.1	7340000	12
NC_042303.1	7350000	10
NC_042303.1	7360000	6
NC_042303.1	7370000	7
NC_042303.1	7380000	2
NC_042303.1	7390000	5
NC_042303.1	7400000	5
NC_042303.1	7410000	5
NC_042303.1	7420000	13
NC_042303.1	7430000	12
NC_042303.1	7440000	5
NC_042303.1	7450000	14
NC_042303.1	7460000	6
NC_042303.1	7470000	6
NC_042303.1	7480000	23
NC_042303.1	7490000	7
NC_042303.1	7500000	8
NC_042303.1	7510000	12
NC_042303.1	7520000	7
NC_042303.1	7530000	7
NC_042303.1	7540000	17
NC_042303.1	7550000	12
NC_042303.1	7560000	5
NC_042303.1	7570000	15
NC_042303.1	7580000	9
NC_042303.1	7590000	6
NC_042303.1	7600000	6
NC_042303.1	7610000	9
NC_042303.1	7620000	20
NC_042303.1	7630000	21
NC_042303.1	7640000	10
NC_042303.1	7650000	13
NC_042303.1	7660000	10
NC_042303.1	7670000	10
NC_042303.1	7680000	18
NC_042303.1	7690000	9
NC_042303.1	7700000	19
NC_042303.1	7710000	6
NC_042303.1	7720000	6
NC_042303.1	7730000	11
NC_042303.1	7740000	4
NC_042303.1	7750000	27
NC_042303.1	7760000	13
NC_042303.1	7770000	18
NC_042303.1	7780000	8
NC_042303.1	7790000	9
NC_042303.1	7800000	17
NC_042303.1	7810000	8
NC_042303.1	7820000	4
NC_042303.1	7830000	4
NC_042303.1	7840000	6
NC_042303.1	7850000	6
NC_042303.1	7860000	14
NC_042303.1	7870000	2
NC_042303.1	7880000	10
NC_042303.1	7890000	5
NC_042303.1	7900000	7
NC_042303.1	7910000	6
NC_042303.1	7920000	12
NC_042303.1	7930000	4
NC_042303.1	7940000	9
NC_042303.1	7950000	12
NC_042303.1	7960000	21
NC_042303.1	7970000	19
NC_042303.1	7980000	15
NC_042303.1	7990000	20
NC_042303.1	8000000	11
NC_042303.1	8010000	22
NC_042303.1	8020000	5
NC_042303.1	8040000	14
NC_042303.1	8050000	8
NC_042303.1	8060000	9
NC_042303.1	8070000	9
NC_042303.1	8080000	12
NC_042303.1	8090000	13
NC_042303.1	8100000	9
NC_042303.1	8110000	18
NC_042303.1	8120000	13
NC_042303.1	8130000	22
NC_042303.1	8140000	8
NC_042303.1	8150000	15
NC_042303.1	8160000	14
NC_042303.1	8170000	14
NC_042303.1	8310000	16
NC_042303.1	8320000	16
NC_042303.1	8330000	8
NC_042303.1	8340000	12
NC_042303.1	8350000	10
NC_042303.1	8360000	11
NC_042303.1	8370000	5
NC_042303.1	8380000	8
NC_042303.1	8390000	11
NC_042303.1	8400000	18
NC_042303.1	8410000	13
NC_042303.1	8420000	21
NC_042303.1	8430000	10
NC_042303.1	8440000	11
NC_042303.1	8450000	16
NC_042303.1	8460000	19
NC_042303.1	8470000	18
NC_042303.1	8480000	12
NC_042303.1	8490000	10
NC_042303.1	8500000	13
NC_042303.1	8510000	19
NC_042303.1	8520000	21
NC_042303.1	8530000	18
NC_042303.1	8540000	12
NC_042303.1	8550000	17
NC_042303.1	8560000	7
NC_042303.1	8570000	9
NC_042303.1	8580000	7
NC_042303.1	8590000	8
NC_042303.1	8600000	8
NC_042303.1	8610000	17
NC_042303.1	8620000	7
NC_042303.1	8630000	14
NC_042303.1	8640000	10
NC_042303.1	8650000	2
NC_042303.1	8660000	7
NC_042303.1	8670000	9
NC_042303.1	8680000	5
NC_042303.1	8690000	10
NC_042303.1	8700000	9
NC_042303.1	8710000	4
NC_042303.1	8720000	19
NC_042303.1	8730000	6
NC_042303.1	8740000	6
NC_042303.1	8750000	10
NC_042303.1	8760000	1
NC_042303.1	8780000	4
NC_042303.1	8790000	11
NC_042303.1	8800000	6
NC_042303.1	8810000	14
NC_042303.1	8820000	13
NC_042303.1	8830000	10
NC_042303.1	8840000	11
NC_042303.1	8850000	13
NC_042303.1	8860000	1
NC_042303.1	8870000	7
NC_042303.1	8920000	5
NC_042303.1	8930000	2
NC_042303.1	8960000	3
NC_042303.1	9030000	7
NC_042303.1	9040000	7
NC_042303.1	9050000	17
NC_042303.1	9060000	5
NC_042303.1	9070000	6
NC_042303.1	9080000	3
NC_042303.1	9090000	4
NC_042303.1	9100000	8
NC_042303.1	9110000	8
NC_042303.1	9120000	6
NC_042303.1	9130000	9
NC_042303.1	9140000	16
NC_042303.1	9150000	15
NC_042303.1	9160000	12
NC_042303.1	9170000	7
NC_042303.1	9180000	10
NC_042303.1	9190000	7
NC_042303.1	9200000	9
NC_042303.1	9210000	6
NC_042303.1	9230000	7
NC_042303.1	9240000	3
NC_042303.1	9250000	9
NC_042303.1	9260000	14
NC_042303.1	9270000	20
NC_042303.1	9280000	12
NC_042303.1	9290000	24
NC_042303.1	9300000	8
NC_042303.1	9310000	7
NC_042303.1	9320000	18
NC_042303.1	9330000	3
NC_042303.1	9340000	4
NC_042303.1	9350000	7
NC_042303.1	9360000	13
NC_042303.1	9370000	8
NC_042303.1	9380000	5
NC_042303.1	9390000	6
NC_042303.1	9400000	1
NC_042303.1	9410000	8
NC_042303.1	9420000	5
NC_042303.1	9430000	4
NC_042303.1	9440000	3
NC_042303.1	9450000	3
NC_042303.1	9460000	12
NC_042303.1	9470000	11
NC_042303.1	9480000	10
NC_042303.1	9490000	2
NC_042303.1	9500000	7
NC_042303.1	9510000	1
NC_042303.1	9520000	4
NC_042303.1	9530000	5
NC_042303.1	9540000	6
NC_042303.1	9550000	7
NC_042303.1	9560000	2
NC_042303.1	9570000	8
NC_042303.1	9580000	5
NC_042303.1	9590000	12
NC_042303.1	9600000	7
NC_042303.1	9610000	4
NC_042303.1	9620000	17
NC_042303.1	9630000	18
NC_042303.1	9640000	11
NC_042303.1	9650000	10
NC_042303.1	9660000	9
NC_042303.1	9670000	11
NC_042303.1	9680000	7
NC_042303.1	9690000	2
NC_042303.1	9700000	8
NC_042303.1	9710000	9
NC_042303.1	9720000	16
NC_042303.1	9730000	14
NC_042303.1	9740000	1
NC_042303.1	9750000	4
NC_042303.1	9760000	13
NC_042303.1	9770000	5
NC_042303.1	9780000	10
NC_042303.1	9790000	17
NC_042303.1	9800000	7
NC_042303.1	9810000	3
NC_042303.1	9820000	5
NC_042303.1	9830000	8
NC_042303.1	9840000	14
NC_042303.1	9850000	5
NC_042303.1	9860000	18
NC_042303.1	9870000	11
NC_042303.1	9880000	13
NC_042303.1	9890000	14
NC_042303.1	9900000	3
NC_042303.1	9920000	7
NC_042303.1	9930000	8
NC_042303.1	9940000	14
NC_042303.1	9950000	14
NC_042303.1	9960000	7
NC_042303.1	9970000	6
NC_042303.1	9980000	12
NC_042303.1	9990000	6
NC_042303.1	10000000	13
NC_042303.1	10010000	5
NC_042303.1	10020000	8
NC_042303.1	10030000	16
NC_042303.1	10040000	8
NC_042303.1	10050000	13
NC_042303.1	10060000	10
NC_042303.1	10070000	5
NC_042303.1	10080000	8
NC_042303.1	10090000	3
NC_042303.1	10100000	4
NC_042303.1	10110000	9
NC_042303.1	10120000	11
NC_042303.1	10130000	5
NC_042303.1	10140000	11
NC_042303.1	10150000	7
NC_042303.1	10160000	7
NC_042303.1	10170000	8
NC_042303.1	10180000	11
NC_042303.1	10190000	9
NC_042303.1	10200000	11
NC_042303.1	10210000	8
NC_042303.1	10220000	9
NC_042303.1	10230000	6
NC_042303.1	10240000	12
NC_042303.1	10250000	3
NC_042303.1	10260000	6
NC_042303.1	10270000	6
NC_042303.1	10280000	3
NC_042303.1	10290000	9
NC_042303.1	10300000	4
NC_042303.1	10310000	3
NC_042303.1	10320000	15
NC_042303.1	10330000	3
NC_042303.1	10340000	14
NC_042303.1	10350000	9
NC_042303.1	10360000	6
NC_042303.1	10370000	11
NC_042303.1	10380000	13
NC_042303.1	10390000	7
NC_042303.1	10400000	6
NC_042303.1	10410000	8
NC_042303.1	10420000	5
NC_042303.1	10430000	11
NC_042303.1	10440000	14
NC_042303.1	10450000	6
NC_042303.1	10460000	3
NC_042303.1	10470000	3
NC_042303.1	10480000	8
NC_042303.1	10490000	4
NC_042303.1	10500000	3
NC_042303.1	10510000	16
NC_042303.1	10520000	8
NC_042303.1	10530000	7
NC_042303.1	10540000	1
NC_042303.1	10550000	8
NC_042303.1	10560000	12
NC_042303.1	10570000	9
NC_042303.1	10580000	11
NC_042303.1	10590000	8
NC_042303.1	10600000	19
NC_042303.1	10610000	14
NC_042303.1	10620000	6
NC_042303.1	10630000	1
NC_042303.1	10640000	18
NC_042303.1	10650000	25
NC_042303.1	10660000	5
NC_042303.1	10670000	5
NC_042303.1	10680000	6
NC_042303.1	10690000	12
NC_042303.1	10700000	14
NC_042303.1	10710000	15
NC_042303.1	10720000	11
NC_042303.1	10730000	8
NC_042303.1	10740000	11
NC_042303.1	10750000	17
NC_042303.1	10760000	20
NC_042303.1	10770000	11
NC_042303.1	10780000	12
NC_042303.1	10790000	10
NC_042303.1	10800000	4
NC_042303.1	10810000	5
NC_042303.1	10820000	5
NC_042303.1	10830000	5
NC_042303.1	10840000	8
NC_042303.1	10850000	4
NC_042303.1	10860000	4
NC_042303.1	10870000	11
NC_042303.1	10880000	4
NC_042303.1	10920000	6
NC_042303.1	10930000	3
NC_042303.1	10940000	5
NC_042303.1	10950000	11
NC_042303.1	10960000	8
NC_042303.1	10970000	2
NC_042303.1	10980000	7
NC_042303.1	10990000	9
NC_042303.1	11000000	16
NC_042303.1	11010000	8
NC_042303.1	11020000	16
NC_042303.1	11030000	7
NC_042303.1	11040000	6
NC_042303.1	11050000	16
NC_042303.1	11060000	5
NC_042303.1	11070000	1
NC_042303.1	11080000	3
NC_042303.1	11090000	5
NC_042303.1	11100000	2
NC_042303.1	11110000	1
NC_042303.1	11120000	3
NC_042303.1	11130000	5
NC_042303.1	11150000	8
NC_042303.1	11160000	5
NC_042303.1	11170000	7
NC_042303.1	11180000	7
NC_042303.1	11190000	5
NC_042303.1	11200000	2
NC_042303.1	11210000	9
NC_042303.1	11220000	1
NC_042303.1	11230000	5
NC_042303.1	11240000	2
NC_042303.1	11260000	6
NC_042303.1	11270000	9
NC_042303.1	11280000	4
NC_042303.1	11290000	1
NC_042303.1	11300000	2
NC_042303.1	11310000	6
NC_042303.1	11320000	5
NC_042303.1	11330000	3
NC_042303.1	11340000	5
NC_042303.1	11350000	18
NC_042303.1	11360000	18
NC_042303.1	11370000	4
NC_042303.1	11380000	6
NC_042303.1	11390000	12
NC_042303.1	11400000	29
NC_042303.1	11410000	11
NC_042303.1	11420000	9
NC_042303.1	11430000	2
NC_042303.1	11440000	1
NC_042303.1	11450000	5
NC_042303.1	11460000	9
NC_042303.1	11470000	13
NC_042303.1	11480000	9
NC_042303.1	11490000	8
NC_042303.1	11500000	9
NC_042303.1	11510000	6
NC_042303.1	11520000	2
NC_042303.1	11530000	9
NC_042303.1	11540000	12
NC_042303.1	11550000	8
NC_042303.1	11560000	7
NC_042303.1	11570000	8
NC_042303.1	11580000	5
NC_042303.1	11590000	6
NC_042303.1	11600000	5
NC_042303.1	11610000	10
NC_042303.1	11620000	8
NC_042303.1	11640000	4
NC_042303.1	11730000	1
NC_042303.1	11900000	8
NC_042303.1	11910000	19
NC_042303.1	11920000	11
NC_042303.1	11930000	8
NC_042303.1	11940000	7
NC_042303.1	11950000	13
NC_042303.1	11960000	12
NC_042303.1	11970000	10
NC_042303.1	11980000	4
NC_042303.1	11990000	13
NC_042303.1	12000000	17
NC_042303.1	12010000	9
NC_042303.1	12020000	8
NC_042303.1	12030000	6
NC_042303.1	12040000	14
NC_042303.1	12050000	7
NC_042303.1	12060000	8
NC_042303.1	12070000	12
NC_042303.1	12080000	2
NC_042303.1	12090000	5
NC_042303.1	12100000	5
NC_042303.1	12110000	8
NC_042303.1	12120000	5
NC_042303.1	12130000	9
NC_042303.1	12140000	6
NC_042303.1	12150000	2
NC_042303.1	12160000	1
NC_042303.1	12180000	1
NC_042303.1	12390000	4
NC_042303.1	12400000	1
NC_042303.1	12410000	7
NC_042303.1	12420000	11
NC_042303.1	12430000	1
NC_042303.1	12440000	11
NC_042303.1	12450000	7
NC_042303.1	12460000	3
NC_042303.1	12470000	6
NC_042303.1	12480000	3
NC_042303.1	12490000	2
NC_042303.1	12500000	5
NC_042303.1	12510000	1
NC_042303.1	12520000	15
NC_042303.1	12530000	10
NC_042303.1	12540000	6
NC_042303.1	12550000	9
NC_042303.1	12560000	2
NC_042303.1	12570000	2
NC_042303.1	12580000	3
NC_042303.1	12590000	3
NC_042303.1	12640000	6
NC_042303.1	12650000	7
NC_042303.1	12660000	10
NC_042303.1	12670000	1
NC_042303.1	12680000	3
NC_042303.1	12690000	7
NC_042303.1	12700000	1
NC_042303.1	12710000	21
NC_042303.1	12730000	6
NC_042303.1	12740000	7
NC_042303.1	12750000	4
NC_042303.1	12760000	7
NC_042303.1	12770000	14
NC_042303.1	12780000	10
NC_042303.1	12790000	8
NC_042303.1	12800000	1
NC_042303.1	12810000	3
NC_042303.1	12820000	6
NC_042303.1	12830000	7
NC_042303.1	12840000	3
NC_042303.1	12850000	5
NC_042303.1	12860000	2
NC_042303.1	12870000	3
NC_042303.1	12880000	15
NC_042303.1	12890000	6
NC_042303.1	12900000	15
NC_042303.1	12910000	3
NC_042303.1	12920000	3
NC_042303.1	12940000	5
NC_042303.1	12960000	9
NC_042303.1	12970000	1
NC_042303.1	12980000	9
NC_042303.1	12990000	11
NC_042303.1	13000000	11
NC_042303.1	13010000	14
NC_042303.1	13020000	10
NC_042303.1	13030000	3
NC_042303.1	13040000	4
NC_042303.1	13050000	6
NC_042303.1	13060000	16
NC_042303.1	13070000	2
NC_042303.1	13080000	11
NC_042303.1	13090000	4
NC_042303.1	13100000	7
NC_042303.1	13110000	11
NC_042303.1	13120000	9
NC_042303.1	13130000	6
NC_042303.1	13140000	7
NC_042303.1	13150000	12
NC_042303.1	13160000	13
NC_042303.1	13170000	4
NC_042303.1	13180000	13
NC_042303.1	13190000	7
NC_042303.1	13200000	4
NC_042303.1	13210000	1
NC_042303.1	13220000	8
NC_042303.1	13230000	9
NC_042303.1	13240000	10
NC_042303.1	13250000	10
NC_042303.1	13260000	7
NC_042303.1	13270000	7
NC_042303.1	13280000	10
NC_042303.1	13290000	17
NC_042303.1	13300000	2
NC_042303.1	13310000	3
NC_042303.1	13320000	8
NC_042303.1	13330000	7
NC_042303.1	13340000	1
NC_042303.1	13350000	5
NC_042303.1	13360000	1
NC_042303.1	13370000	2
NC_042303.1	13380000	9
NC_042303.1	13390000	7
NC_042303.1	13400000	4
NC_042303.1	13410000	9
NC_042303.1	13420000	14
NC_042303.1	13430000	7
NC_042303.1	13440000	9
NC_042303.1	13450000	9
NC_042303.1	13460000	8
NC_042303.1	13470000	9
NC_042303.1	13480000	7
NC_042303.1	13490000	13
NC_042303.1	13500000	17
NC_042303.1	13510000	2
NC_042303.1	13530000	6
NC_042303.1	13540000	2
NC_042303.1	13560000	3
NC_042303.1	13570000	1
NC_042303.1	13580000	1
NC_042303.1	13590000	4
NC_042303.1	13600000	7
NC_042303.1	13610000	1
NC_042303.1	13620000	1
NC_042303.1	13630000	3
NC_042303.1	13640000	1
NC_042303.1	13650000	1
NC_042303.1	13660000	1
NC_042303.1	13670000	7
NC_042303.1	13680000	5
NC_042303.1	13690000	7
NC_042303.1	13700000	7
NC_042303.1	13710000	5
NC_042303.1	13720000	6
NC_042303.1	13730000	5
NC_042303.1	13740000	2
NC_042303.1	13750000	5
NC_042303.1	13760000	2
NC_042303.1	13770000	5
NC_042303.1	13780000	6
NC_042303.1	13790000	3
NC_042303.1	13800000	2
NC_042303.1	13810000	6
NC_042303.1	13820000	7
NC_042303.1	13830000	3
NC_042303.1	13840000	3
NC_042303.1	13850000	1
NC_042303.1	13860000	3
NC_042303.1	13870000	5
NC_042303.1	13880000	2
NC_042303.1	13890000	3
NC_042303.1	13900000	5
NC_042303.1	13910000	2
NC_042303.1	13920000	3
NC_042303.1	13940000	5
NC_042303.1	13950000	5
NC_042303.1	13960000	3
NC_042303.1	13970000	4
NC_042303.1	13980000	8
NC_042303.1	13990000	4
NC_042303.1	14000000	6
NC_042303.1	14010000	3
NC_042303.1	14020000	5
NC_042303.1	14030000	16
NC_042303.1	14050000	3
NC_042303.1	14060000	3
NC_042303.1	14070000	5
NC_042303.1	14080000	5
NC_042303.1	14090000	2
NC_042303.1	14100000	5
NC_042303.1	14110000	6
NC_042303.1	14120000	8
NC_042303.1	14130000	5
NC_042303.1	14140000	3
NC_042303.1	14150000	2
NC_042303.1	14160000	1
NC_042303.1	14170000	1
NC_042303.1	14230000	1
NC_042303.1	14250000	1
NC_042303.1	14280000	8
NC_042303.1	14290000	5
NC_042303.1	14300000	7
NC_042303.1	14310000	7
NC_042303.1	14320000	5
NC_042303.1	14330000	2
NC_042303.1	14340000	4
NC_042303.1	14350000	1
NC_042303.1	14360000	3
NC_042303.1	14370000	1
NC_042303.1	14380000	3
NC_042303.1	14400000	1
NC_042303.1	14410000	4
NC_042303.1	14420000	2
NC_042303.1	14430000	5
NC_042303.1	14440000	3
NC_042303.1	14450000	4
NC_042303.1	14460000	4
NC_042303.1	14470000	1
NC_042303.1	14480000	4
NC_042303.1	14490000	1
NC_042303.1	14500000	9
NC_042303.1	14510000	10
NC_042303.1	14520000	4
NC_042303.1	14530000	2
NC_042303.1	14540000	3
NC_042303.1	14550000	3
NC_042303.1	14570000	3
NC_042303.1	14590000	2
NC_042303.1	14600000	1
NC_042303.1	14620000	1
NC_042303.1	14630000	1
NC_042303.1	14650000	3
NC_042303.1	14660000	2
NC_042303.1	14670000	1
NC_042303.1	14680000	1
NC_042303.1	14720000	2
NC_042303.1	14730000	1
NC_042303.1	14760000	4
NC_042303.1	14770000	2
NC_042303.1	14780000	1
NC_042303.1	14790000	4
NC_042303.1	14840000	1
NC_042303.1	14850000	1
NC_042303.1	14870000	5
NC_042303.1	14890000	1
NC_042303.1	14910000	1
NC_042303.1	14920000	1
NC_042303.1	14930000	1
NC_042303.1	14940000	1
NC_042303.1	14970000	1
NC_042303.1	14980000	4
NC_042303.1	14990000	1
NC_042303.1	15000000	1
NC_042303.1	15030000	2
NC_042303.1	15040000	2
NC_042303.1	15060000	3
NC_042303.1	15070000	2
NC_042303.1	15080000	1
NC_042303.1	15090000	2
NC_042303.1	15100000	2
NC_042303.1	15110000	3
NC_042303.1	15120000	2
NC_042303.1	15150000	1
NC_042303.1	15180000	1
NC_042303.1	15190000	2
NC_042303.1	15200000	2
NC_042303.1	15210000	2
NC_042303.1	15230000	1
NC_042303.1	15260000	1
NC_042303.1	15270000	1
NC_042303.1	15280000	1
NC_042303.1	15290000	3
NC_042303.1	15300000	4
NC_042303.1	15320000	7
NC_042303.1	15330000	5
NC_042303.1	15340000	1
NC_042303.1	15350000	2
NC_042303.1	15370000	1
NC_042303.1	15390000	1
NC_042303.1	15400000	4
NC_042303.1	15410000	1
NC_042303.1	15420000	2
NC_042303.1	15430000	1
NC_042303.1	15440000	5
NC_042303.1	15450000	10
NC_042303.1	15460000	1
NC_042303.1	15470000	5
NC_042303.1	15490000	1
NC_042303.1	15510000	3
NC_042303.1	15540000	2
NC_042303.1	15550000	1
NC_042303.1	15570000	1
NC_042303.1	15580000	1
NC_042303.1	15590000	4
NC_042303.1	15600000	6
NC_042303.1	15610000	4
NC_042303.1	15620000	5
NC_042303.1	15630000	1
NC_042303.1	15670000	3
NC_042303.1	15680000	5
NC_042303.1	15690000	3
NC_042303.1	15700000	2
NC_042303.1	15710000	2
NC_042303.1	15720000	1
NC_042303.1	15730000	1
NC_042303.1	15740000	1
NC_042303.1	15760000	2
NC_042303.1	15780000	1
NC_042303.1	15790000	3
NC_042303.1	15820000	1
NC_042303.1	15830000	1
NC_042303.1	15850000	1
NC_042303.1	15880000	1
NC_042303.1	15890000	1
NC_042303.1	15900000	1
NC_042303.1	15930000	1
NC_042303.1	15940000	4
NC_042303.1	15970000	1
NC_042303.1	15980000	1
NC_042303.1	16000000	1
NC_042303.1	16010000	4
NC_042303.1	16020000	1
NC_042303.1	16030000	1
NC_042303.1	16040000	3
NC_042303.1	16050000	1
NC_042303.1	16060000	1
NC_042303.1	16070000	1
NC_042303.1	16090000	5
NC_042303.1	16100000	2
NC_042303.1	16110000	2
NC_042303.1	16120000	7
NC_042303.1	16130000	1
NC_042303.1	16140000	1
NC_042303.1	16150000	2
NC_042303.1	16160000	1
NC_042303.1	16170000	1
NC_042303.1	16180000	1
NC_042303.1	16200000	1
NC_042303.1	16230000	3
NC_042303.1	16240000	1
NC_042303.1	16250000	5
NC_042303.1	16260000	4
NC_042303.1	16270000	3
NC_042303.1	16280000	2
NC_042303.1	16290000	1
NC_042303.1	16300000	7
NC_042303.1	16310000	2
NC_042303.1	16320000	1
NC_042303.1	16340000	2
NC_042303.1	16360000	3
NC_042303.1	16380000	1
NC_042303.1	16390000	2
NC_042303.1	16400000	7
NC_042303.1	16410000	2
NC_042303.1	16420000	5
NC_042303.1	16430000	3
NC_042303.1	16440000	3
NC_042303.1	16450000	1
NC_042303.1	16460000	3
NC_042303.1	16470000	1
NC_042303.1	16480000	6
NC_042303.1	16490000	4
NC_042303.1	16500000	3
NC_042303.1	16510000	6
NC_042303.1	16520000	4
NC_042303.1	16530000	4
NC_042303.1	16540000	3
NC_042303.1	16550000	4
NC_042303.1	16560000	2
NC_042303.1	16580000	3
NC_042303.1	16590000	1
NC_042303.1	16600000	2
NC_042303.1	16620000	3
NC_042303.1	16630000	2
NC_042303.1	16640000	3
NC_042303.1	16650000	6
NC_042303.1	16660000	1
NC_042303.1	16670000	3
NC_042303.1	16680000	5
NC_042303.1	16690000	1
